year,genre,name,num
2003,F,AVRIL,2
2002,F,AVRIL,0
2001,F,AVRIL,0
2000,F,AVRIL,0
2022,F,AYA,19
2021,F,AYA,24
2020,F,AYA,28
2019,F,AYA,23
2018,F,AYA,29
2017,F,AYA,32
2016,F,AYA,41
2015,F,AYA,34
2014,F,AYA,40
2013,F,AYA,56
2012,F,AYA,56
2011,F,AYA,46
2010,F,AYA,75
2009,F,AYA,80
2008,F,AYA,66
2007,F,AYA,60
2006,F,AYA,54
2005,F,AYA,49
2004,F,AYA,43
2003,F,AYA,19
2002,F,AYA,15
2001,F,AYA,9
2000,F,AYA,5
2022,F,AYLA,21
2021,F,AYLA,12
2020,F,AYLA,16
2019,F,AYLA,19
2018,F,AYLA,9
2017,F,AYLA,8
2016,F,AYLA,10
2015,F,AYLA,7
2014,F,AYLA,3
2013,F,AYLA,9
2012,F,AYLA,8
2011,F,AYLA,5
2010,F,AYLA,7
2009,F,AYLA,3
2008,F,AYLA,7
2007,F,AYLA,3
2006,F,AYLA,5
2005,F,AYLA,4
2004,F,AYLA,2
2003,F,AYLA,2
2002,F,AYLA,3
2001,F,AYLA,3
2000,F,AYLA,2
2022,F,AYLEN,3
2021,F,AYLEN,13
2020,F,AYLEN,6
2019,F,AYLEN,14
2018,F,AYLEN,20
2017,F,AYLEN,10
2016,F,AYLEN,5
2015,F,AYLEN,0
2014,F,AYLEN,1
2013,F,AYLEN,1
2012,F,AYLEN,1
2011,F,AYLEN,2
2010,F,AYLEN,1
2009,F,AYLEN,2
2008,F,AYLEN,1
2007,F,AYLEN,2
2006,F,AYLEN,0
2005,F,AYLEN,0
2004,F,AYLEN,2
2003,F,AYLEN,1
2002,F,AYLEN,0
2001,F,AYLEN,2
2000,F,AYLEN,0
2022,F,AYLIN,4
2021,F,AYLIN,4
2020,F,AYLIN,4
2019,F,AYLIN,3
2018,F,AYLIN,2
2017,F,AYLIN,5
2016,F,AYLIN,2
2015,F,AYLIN,0
2014,F,AYLIN,5
2013,F,AYLIN,6
2012,F,AYLIN,0
2011,F,AYLIN,2
2010,F,AYLIN,3
2009,F,AYLIN,1
2008,F,AYLIN,3
2007,F,AYLIN,0
2006,F,AYLIN,1
2005,F,AYLIN,1
2004,F,AYLIN,0
2003,F,AYLIN,0
2002,F,AYLIN,0
2001,F,AYLIN,1
2000,F,AYLIN,0
2022,F,AYNARA,3
2021,F,AYNARA,1
2020,F,AYNARA,2
2019,F,AYNARA,1
2018,F,AYNARA,3
2017,F,AYNARA,1
2016,F,AYNARA,2
2015,F,AYNARA,1
2014,F,AYNARA,4
2013,F,AYNARA,5
2012,F,AYNARA,2
2011,F,AYNARA,3
2010,F,AYNARA,4
2009,F,AYNARA,0
2008,F,AYNARA,6
2007,F,AYNARA,3
2006,F,AYNARA,0
2005,F,AYNARA,1
2004,F,AYNARA,3
2003,F,AYNARA,2
2002,F,AYNARA,1
2001,F,AYNARA,0
2000,F,AYNARA,1
2022,F,AYSHA,3
2021,F,AYSHA,4
2020,F,AYSHA,4
2019,F,AYSHA,6
2018,F,AYSHA,2
2017,F,AYSHA,3
2016,F,AYSHA,2
2015,F,AYSHA,2
2014,F,AYSHA,3
2013,F,AYSHA,1
2012,F,AYSHA,1
2011,F,AYSHA,0
2010,F,AYSHA,0
2009,F,AYSHA,2
2008,F,AYSHA,0
2007,F,AYSHA,0
2006,F,AYSHA,0
2005,F,AYSHA,0
2004,F,AYSHA,0
2003,F,AYSHA,0
2002,F,AYSHA,0
2001,F,AYSHA,0
2000,F,AYSHA,0
2022,F,AZAHARA,14
2021,F,AZAHARA,24
2020,F,AZAHARA,22
2019,F,AZAHARA,30
2018,F,AZAHARA,28
2017,F,AZAHARA,36
2016,F,AZAHARA,28
2015,F,AZAHARA,53
2014,F,AZAHARA,23
2013,F,AZAHARA,16
2012,F,AZAHARA,23
2011,F,AZAHARA,22
2010,F,AZAHARA,17
2009,F,AZAHARA,19
2008,F,AZAHARA,20
2007,F,AZAHARA,14
2006,F,AZAHARA,20
2005,F,AZAHARA,13
2004,F,AZAHARA,11
2003,F,AZAHARA,13
2002,F,AZAHARA,14
2001,F,AZAHARA,19
2000,F,AZAHARA,13
2022,F,BARAA,3
2021,F,BARAA,2
2020,F,BARAA,4
2019,F,BARAA,1
2018,F,BARAA,0
2017,F,BARAA,1
2016,F,BARAA,3
2015,F,BARAA,1
2014,F,BARAA,1
2013,F,BARAA,3
2012,F,BARAA,2
2011,F,BARAA,1
2010,F,BARAA,2
2009,F,BARAA,0
2008,F,BARAA,0
2007,F,BARAA,1
2006,F,BARAA,0
2005,F,BARAA,0
2004,F,BARAA,0
2003,F,BARAA,0
2002,F,BARAA,0
2001,F,BARAA,0
2000,F,BARAA,0
2022,F,BARBARA,12
2021,F,BARBARA,12
2020,F,BARBARA,5
2019,F,BARBARA,7
2018,F,BARBARA,13
2017,F,BARBARA,9
2016,F,BARBARA,16
2015,F,BARBARA,14
2014,F,BARBARA,17
2013,F,BARBARA,19
2012,F,BARBARA,15
2011,F,BARBARA,20
2010,F,BARBARA,21
2009,F,BARBARA,21
2008,F,BARBARA,30
2007,F,BARBARA,29
2006,F,BARBARA,25
2005,F,BARBARA,33
2004,F,BARBARA,30
2003,F,BARBARA,44
2002,F,BARBARA,41
2001,F,BARBARA,42
2000,F,BARBARA,53
2022,F,BASMA,6
2021,F,BASMA,4
2020,F,BASMA,8
2019,F,BASMA,7
2018,F,BASMA,18
2017,F,BASMA,15
2016,F,BASMA,13
2015,F,BASMA,7
2014,F,BASMA,8
2013,F,BASMA,5
2012,F,BASMA,14
2011,F,BASMA,12
2010,F,BASMA,20
2009,F,BASMA,12
2008,F,BASMA,8
2007,F,BASMA,8
2006,F,BASMA,9
2005,F,BASMA,4
2004,F,BASMA,11
2003,F,BASMA,3
2002,F,BASMA,3
2001,F,BASMA,3
2000,F,BASMA,1
2022,F,BAYAN,10
2021,F,BAYAN,5
2020,F,BAYAN,5
2019,F,BAYAN,8
2018,F,BAYAN,2
2017,F,BAYAN,3
2016,F,BAYAN,4
2015,F,BAYAN,6
2014,F,BAYAN,2
2013,F,BAYAN,3
2012,F,BAYAN,2
2011,F,BAYAN,2
2010,F,BAYAN,2
2009,F,BAYAN,0
2008,F,BAYAN,0
2007,F,BAYAN,0
2006,F,BAYAN,0
2005,F,BAYAN,1
2004,F,BAYAN,0
2003,F,BAYAN,0
2002,F,BAYAN,0
2001,F,BAYAN,0
2000,F,BAYAN,0
2022,F,BEATRIZ,31
2021,F,BEATRIZ,46
2020,F,BEATRIZ,35
2019,F,BEATRIZ,34
2018,F,BEATRIZ,42
2017,F,BEATRIZ,52
2016,F,BEATRIZ,44
2015,F,BEATRIZ,67
2014,F,BEATRIZ,80
2013,F,BEATRIZ,69
2012,F,BEATRIZ,78
2011,F,BEATRIZ,86
2010,F,BEATRIZ,118
2009,F,BEATRIZ,124
2008,F,BEATRIZ,130
2007,F,BEATRIZ,126
2006,F,BEATRIZ,167
2005,F,BEATRIZ,182
2004,F,BEATRIZ,226
2003,F,BEATRIZ,233
2002,F,BEATRIZ,227
2001,F,BEATRIZ,252
2000,F,BEATRIZ,281
2022,F,BEGOÑA,4
2021,F,BEGOÑA,5
2020,F,BEGOÑA,4
2019,F,BEGOÑA,4
2018,F,BEGOÑA,5
2017,F,BEGOÑA,5
2016,F,BEGOÑA,5
2015,F,BEGOÑA,10
2014,F,BEGOÑA,7
2013,F,BEGOÑA,7
2012,F,BEGOÑA,8
2011,F,BEGOÑA,4
2010,F,BEGOÑA,9
2009,F,BEGOÑA,9
2008,F,BEGOÑA,8
2007,F,BEGOÑA,17
2006,F,BEGOÑA,10
2005,F,BEGOÑA,13
2004,F,BEGOÑA,10
2003,F,BEGOÑA,15
2002,F,BEGOÑA,20
2001,F,BEGOÑA,23
2000,F,BEGOÑA,21
2022,F,BELEN,20
2021,F,BELEN,22
2020,F,BELEN,20
2019,F,BELEN,19
2018,F,BELEN,24
2017,F,BELEN,21
2016,F,BELEN,29
2015,F,BELEN,20
2014,F,BELEN,27
2013,F,BELEN,38
2012,F,BELEN,42
2011,F,BELEN,42
2010,F,BELEN,48
2009,F,BELEN,68
2008,F,BELEN,79
2007,F,BELEN,81
2006,F,BELEN,64
2005,F,BELEN,76
2004,F,BELEN,75
2003,F,BELEN,84
2002,F,BELEN,78
2001,F,BELEN,106
2000,F,BELEN,126
2022,F,BELLA,12
2021,F,BELLA,15
2020,F,BELLA,4
2019,F,BELLA,3
2018,F,BELLA,2
2017,F,BELLA,9
2016,F,BELLA,2
2015,F,BELLA,4
2014,F,BELLA,5
2013,F,BELLA,6
2012,F,BELLA,5
2011,F,BELLA,2
2010,F,BELLA,5
2009,F,BELLA,0
2008,F,BELLA,1
2007,F,BELLA,1
2006,F,BELLA,2
2005,F,BELLA,0
2004,F,BELLA,0
2003,F,BELLA,1
2002,F,BELLA,1
2001,F,BELLA,0
2000,F,BELLA,0
2022,F,BERTA,30
2021,F,BERTA,26
2020,F,BERTA,23
2019,F,BERTA,34
2018,F,BERTA,26
2017,F,BERTA,35
2016,F,BERTA,32
2015,F,BERTA,28
2014,F,BERTA,44
2013,F,BERTA,41
2012,F,BERTA,48
2011,F,BERTA,48
2010,F,BERTA,38
2009,F,BERTA,63
2008,F,BERTA,52
2007,F,BERTA,43
2006,F,BERTA,39
2005,F,BERTA,39
2004,F,BERTA,28
2003,F,BERTA,34
2002,F,BERTA,36
2001,F,BERTA,30
2000,F,BERTA,24
2022,F,BIANCA,36
2021,F,BIANCA,23
2020,F,BIANCA,27
2019,F,BIANCA,20
2018,F,BIANCA,16
2017,F,BIANCA,17
2016,F,BIANCA,12
2015,F,BIANCA,11
2014,F,BIANCA,15
2013,F,BIANCA,13
2012,F,BIANCA,15
2011,F,BIANCA,6
2010,F,BIANCA,14
2009,F,BIANCA,9
2008,F,BIANCA,12
2007,F,BIANCA,11
2006,F,BIANCA,12
2005,F,BIANCA,17
2004,F,BIANCA,8
2003,F,BIANCA,6
2002,F,BIANCA,7
2001,F,BIANCA,1
2000,F,BIANCA,3
2022,F,BLANCA,127
2021,F,BLANCA,122
2020,F,BLANCA,135
2019,F,BLANCA,139
2018,F,BLANCA,146
2017,F,BLANCA,129
2016,F,BLANCA,170
2015,F,BLANCA,184
2014,F,BLANCA,183
2013,F,BLANCA,156
2012,F,BLANCA,190
2011,F,BLANCA,193
2010,F,BLANCA,197
2009,F,BLANCA,210
2008,F,BLANCA,210
2007,F,BLANCA,210
2006,F,BLANCA,182
2005,F,BLANCA,165
2004,F,BLANCA,200
2003,F,BLANCA,155
2002,F,BLANCA,151
2001,F,BLANCA,150
2000,F,BLANCA,154
2022,F,BLANCA MARIA,3
2021,F,BLANCA MARIA,4
2020,F,BLANCA MARIA,0
2019,F,BLANCA MARIA,2
2018,F,BLANCA MARIA,2
2017,F,BLANCA MARIA,6
2016,F,BLANCA MARIA,3
2015,F,BLANCA MARIA,3
2014,F,BLANCA MARIA,2
2013,F,BLANCA MARIA,5
2012,F,BLANCA MARIA,2
2011,F,BLANCA MARIA,5
2010,F,BLANCA MARIA,2
2009,F,BLANCA MARIA,4
2008,F,BLANCA MARIA,9
2007,F,BLANCA MARIA,4
2006,F,BLANCA MARIA,7
2005,F,BLANCA MARIA,5
2004,F,BLANCA MARIA,4
2003,F,BLANCA MARIA,8
2002,F,BLANCA MARIA,9
2001,F,BLANCA MARIA,7
2000,F,BLANCA MARIA,4
2022,F,BRIANA,9
2021,F,BRIANA,4
2020,F,BRIANA,8
2019,F,BRIANA,2
2018,F,BRIANA,3
2017,F,BRIANA,5
2016,F,BRIANA,4
2015,F,BRIANA,3
2014,F,BRIANA,5
2013,F,BRIANA,3
2012,F,BRIANA,2
2011,F,BRIANA,2
2010,F,BRIANA,1
2009,F,BRIANA,2
2008,F,BRIANA,0
2007,F,BRIANA,0
2006,F,BRIANA,1
2005,F,BRIANA,0
2004,F,BRIANA,0
2003,F,BRIANA,1
2002,F,BRIANA,1
2001,F,BRIANA,0
2000,F,BRIANA,0
2022,F,BRIANNA,8
2021,F,BRIANNA,9
2020,F,BRIANNA,2
2019,F,BRIANNA,5
2018,F,BRIANNA,3
2017,F,BRIANNA,3
2016,F,BRIANNA,6
2015,F,BRIANNA,7
2014,F,BRIANNA,4
2013,F,BRIANNA,4
2012,F,BRIANNA,5
2011,F,BRIANNA,1
2010,F,BRIANNA,2
2009,F,BRIANNA,1
2008,F,BRIANNA,0
2007,F,BRIANNA,0
2006,F,BRIANNA,0
2005,F,BRIANNA,0
2004,F,BRIANNA,0
2003,F,BRIANNA,1
2002,F,BRIANNA,0
2001,F,BRIANNA,0
2000,F,BRIANNA,0
2022,F,BRUNA,10
2021,F,BRUNA,4
2020,F,BRUNA,5
2019,F,BRUNA,2
2018,F,BRUNA,0
2017,F,BRUNA,0
2016,F,BRUNA,3
2015,F,BRUNA,4
2014,F,BRUNA,2
2013,F,BRUNA,3
2012,F,BRUNA,1
2011,F,BRUNA,0
2010,F,BRUNA,1
2009,F,BRUNA,1
2008,F,BRUNA,1
2007,F,BRUNA,1
2006,F,BRUNA,1
2005,F,BRUNA,1
2004,F,BRUNA,3
2003,F,BRUNA,0
2002,F,BRUNA,1
2001,F,BRUNA,0
2000,F,BRUNA,0
2022,F,BRYANNA,3
2021,F,BRYANNA,1
2020,F,BRYANNA,1
2019,F,BRYANNA,0
2018,F,BRYANNA,1
2017,F,BRYANNA,0
2016,F,BRYANNA,3
2015,F,BRYANNA,0
2014,F,BRYANNA,0
2013,F,BRYANNA,1
2012,F,BRYANNA,3
2011,F,BRYANNA,0
2010,F,BRYANNA,0
2009,F,BRYANNA,2
2008,F,BRYANNA,0
2007,F,BRYANNA,0
2006,F,BRYANNA,0
2005,F,BRYANNA,0
2004,F,BRYANNA,0
2003,F,BRYANNA,0
2002,F,BRYANNA,0
2001,F,BRYANNA,0
2000,F,BRYANNA,0
2022,F,CAMELIA,7
2021,F,CAMELIA,2
2020,F,CAMELIA,7
2019,F,CAMELIA,0
2018,F,CAMELIA,0
2017,F,CAMELIA,2
2016,F,CAMELIA,2
2015,F,CAMELIA,2
2014,F,CAMELIA,0
2013,F,CAMELIA,1
2012,F,CAMELIA,4
2011,F,CAMELIA,3
2010,F,CAMELIA,3
2009,F,CAMELIA,4
2008,F,CAMELIA,5
2007,F,CAMELIA,2
2006,F,CAMELIA,4
2005,F,CAMELIA,0
2004,F,CAMELIA,4
2003,F,CAMELIA,2
2002,F,CAMELIA,0
2001,F,CAMELIA,0
2000,F,CAMELIA,2
2022,F,CAMILA,58
2021,F,CAMILA,43
2020,F,CAMILA,50
2019,F,CAMILA,30
2018,F,CAMILA,41
2017,F,CAMILA,36
2016,F,CAMILA,35
2015,F,CAMILA,35
2014,F,CAMILA,32
2013,F,CAMILA,24
2012,F,CAMILA,27
2011,F,CAMILA,29
2010,F,CAMILA,35
2009,F,CAMILA,26
2008,F,CAMILA,34
2007,F,CAMILA,25
2006,F,CAMILA,17
2005,F,CAMILA,15
2004,F,CAMILA,9
2003,F,CAMILA,26
2002,F,CAMILA,13
2001,F,CAMILA,8
2000,F,CAMILA,6
2022,F,CAMILA VICTORIA,3
2021,F,CAMILA VICTORIA,1
2020,F,CAMILA VICTORIA,1
2019,F,CAMILA VICTORIA,2
2018,F,CAMILA VICTORIA,0
2017,F,CAMILA VICTORIA,2
2016,F,CAMILA VICTORIA,0
2015,F,CAMILA VICTORIA,1
2014,F,CAMILA VICTORIA,0
2013,F,CAMILA VICTORIA,0
2012,F,CAMILA VICTORIA,0
2011,F,CAMILA VICTORIA,0
2010,F,CAMILA VICTORIA,0
2009,F,CAMILA VICTORIA,0
2008,F,CAMILA VICTORIA,0
2007,F,CAMILA VICTORIA,1
2006,F,CAMILA VICTORIA,0
2005,F,CAMILA VICTORIA,1
2004,F,CAMILA VICTORIA,0
2003,F,CAMILA VICTORIA,0
2002,F,CAMILA VICTORIA,0
2001,F,CAMILA VICTORIA,0
2000,F,CAMILA VICTORIA,0
2022,F,CAMILLE,3
2021,F,CAMILLE,0
2020,F,CAMILLE,1
2019,F,CAMILLE,0
2018,F,CAMILLE,1
2017,F,CAMILLE,0
2016,F,CAMILLE,1
2015,F,CAMILLE,1
2014,F,CAMILLE,0
2013,F,CAMILLE,0
2012,F,CAMILLE,3
2011,F,CAMILLE,1
2010,F,CAMILLE,0
2009,F,CAMILLE,0
2008,F,CAMILLE,0
2007,F,CAMILLE,0
2006,F,CAMILLE,3
2005,F,CAMILLE,0
2004,F,CAMILLE,1
2003,F,CAMILLE,1
2002,F,CAMILLE,0
2001,F,CAMILLE,1
2000,F,CAMILLE,0
2022,F,CAMINO,3
2021,F,CAMINO,3
2020,F,CAMINO,8
2019,F,CAMINO,3
2018,F,CAMINO,6
2017,F,CAMINO,8
2016,F,CAMINO,3
2015,F,CAMINO,7
2014,F,CAMINO,2
2013,F,CAMINO,9
2012,F,CAMINO,2
2011,F,CAMINO,8
2010,F,CAMINO,7
2009,F,CAMINO,4
2008,F,CAMINO,7
2007,F,CAMINO,6
2006,F,CAMINO,5
2005,F,CAMINO,9
2004,F,CAMINO,4
2003,F,CAMINO,3
2002,F,CAMINO,1
2001,F,CAMINO,3
2000,F,CAMINO,1
2022,F,CANDELA,158
2021,F,CANDELA,180
2020,F,CANDELA,183
2019,F,CANDELA,184
2018,F,CANDELA,193
2017,F,CANDELA,203
2016,F,CANDELA,229
2015,F,CANDELA,221
2014,F,CANDELA,242
2013,F,CANDELA,219
2012,F,CANDELA,272
2011,F,CANDELA,300
2010,F,CANDELA,260
2009,F,CANDELA,262
2008,F,CANDELA,268
2007,F,CANDELA,306
2006,F,CANDELA,274
2005,F,CANDELA,234
2004,F,CANDELA,199
2003,F,CANDELA,147
2002,F,CANDELA,79
2001,F,CANDELA,65
2000,F,CANDELA,55
2022,F,CANDELARIA,3
2021,F,CANDELARIA,0
2020,F,CANDELARIA,1
2019,F,CANDELARIA,2
2018,F,CANDELARIA,0
2017,F,CANDELARIA,2
2016,F,CANDELARIA,0
2015,F,CANDELARIA,1
2014,F,CANDELARIA,0
2013,F,CANDELARIA,1
2012,F,CANDELARIA,0
2011,F,CANDELARIA,0
2010,F,CANDELARIA,0
2009,F,CANDELARIA,1
2008,F,CANDELARIA,2
2007,F,CANDELARIA,1
2006,F,CANDELARIA,0
2005,F,CANDELARIA,1
2004,F,CANDELARIA,0
2003,F,CANDELARIA,0
2002,F,CANDELARIA,1
2001,F,CANDELARIA,1
2000,F,CANDELARIA,2
2022,F,CARLA,242
2021,F,CARLA,260
2020,F,CARLA,262
2019,F,CARLA,278
2018,F,CARLA,306
2017,F,CARLA,366
2016,F,CARLA,452
2015,F,CARLA,441
2014,F,CARLA,460
2013,F,CARLA,514
2012,F,CARLA,476
2011,F,CARLA,609
2010,F,CARLA,578
2009,F,CARLA,627
2008,F,CARLA,639
2007,F,CARLA,511
2006,F,CARLA,461
2005,F,CARLA,489
2004,F,CARLA,333
2003,F,CARLA,281
2002,F,CARLA,196
2001,F,CARLA,198
2000,F,CARLA,138
2022,F,CARLA MARIA,8
2021,F,CARLA MARIA,5
2020,F,CARLA MARIA,5
2019,F,CARLA MARIA,11
2018,F,CARLA MARIA,6
2017,F,CARLA MARIA,4
2016,F,CARLA MARIA,6
2015,F,CARLA MARIA,10
2014,F,CARLA MARIA,8
2013,F,CARLA MARIA,9
2012,F,CARLA MARIA,9
2011,F,CARLA MARIA,6
2010,F,CARLA MARIA,5
2009,F,CARLA MARIA,5
2008,F,CARLA MARIA,11
2007,F,CARLA MARIA,7
2006,F,CARLA MARIA,4
2005,F,CARLA MARIA,9
2004,F,CARLA MARIA,8
2003,F,CARLA MARIA,5
2002,F,CARLA MARIA,6
2001,F,CARLA MARIA,3
2000,F,CARLA MARIA,4
2022,F,CARLOTA,196
2021,F,CARLOTA,188
2020,F,CARLOTA,214
2019,F,CARLOTA,228
2018,F,CARLOTA,208
2017,F,CARLOTA,213
2016,F,CARLOTA,257
2015,F,CARLOTA,273
2014,F,CARLOTA,245
2013,F,CARLOTA,276
2012,F,CARLOTA,277
2011,F,CARLOTA,305
2010,F,CARLOTA,278
2009,F,CARLOTA,312
2008,F,CARLOTA,332
2007,F,CARLOTA,285
2006,F,CARLOTA,258
2005,F,CARLOTA,229
2004,F,CARLOTA,223
2003,F,CARLOTA,250
2002,F,CARLOTA,213
2001,F,CARLOTA,209
2000,F,CARLOTA,164
2022,F,CARLOTA MARIA,3
2021,F,CARLOTA MARIA,0
2020,F,CARLOTA MARIA,2
2019,F,CARLOTA MARIA,2
2018,F,CARLOTA MARIA,2
2017,F,CARLOTA MARIA,0
2016,F,CARLOTA MARIA,3
2015,F,CARLOTA MARIA,2
2014,F,CARLOTA MARIA,2
2013,F,CARLOTA MARIA,3
2012,F,CARLOTA MARIA,3
2011,F,CARLOTA MARIA,5
2010,F,CARLOTA MARIA,4
2009,F,CARLOTA MARIA,6
2008,F,CARLOTA MARIA,3
2007,F,CARLOTA MARIA,2
2006,F,CARLOTA MARIA,8
2005,F,CARLOTA MARIA,3
2004,F,CARLOTA MARIA,4
2003,F,CARLOTA MARIA,7
2002,F,CARLOTA MARIA,7
2001,F,CARLOTA MARIA,4
2000,F,CARLOTA MARIA,3
2022,F,CARLOTTA,3
2021,F,CARLOTTA,6
2020,F,CARLOTTA,3
2019,F,CARLOTTA,4
2018,F,CARLOTTA,5
2017,F,CARLOTTA,5
2016,F,CARLOTTA,6
2015,F,CARLOTTA,6
2014,F,CARLOTTA,8
2013,F,CARLOTTA,4
2012,F,CARLOTTA,4
2011,F,CARLOTTA,3
2010,F,CARLOTTA,6
2009,F,CARLOTTA,5
2008,F,CARLOTTA,0
2007,F,CARLOTTA,6
2006,F,CARLOTTA,1
2005,F,CARLOTTA,2
2004,F,CARLOTTA,4
2003,F,CARLOTTA,1
2002,F,CARLOTTA,1
2001,F,CARLOTTA,2
2000,F,CARLOTTA,1
2022,F,CARMELA,7
2021,F,CARMELA,5
2020,F,CARMELA,12
2019,F,CARMELA,5
2018,F,CARMELA,8
2017,F,CARMELA,9
2016,F,CARMELA,7
2015,F,CARMELA,7
2014,F,CARMELA,8
2013,F,CARMELA,5
2012,F,CARMELA,9
2011,F,CARMELA,7
2010,F,CARMELA,7
2009,F,CARMELA,5
2008,F,CARMELA,8
2007,F,CARMELA,5
2006,F,CARMELA,8
2005,F,CARMELA,8
2004,F,CARMELA,9
2003,F,CARMELA,5
2002,F,CARMELA,3
2001,F,CARMELA,2
2000,F,CARMELA,7
2022,F,CARMEN,240
2021,F,CARMEN,250
2020,F,CARMEN,252
2019,F,CARMEN,305
2018,F,CARMEN,299
2017,F,CARMEN,303
2016,F,CARMEN,362
2015,F,CARMEN,296
2014,F,CARMEN,319
2013,F,CARMEN,275
2012,F,CARMEN,339
2011,F,CARMEN,342
2010,F,CARMEN,318
2009,F,CARMEN,306
2008,F,CARMEN,305
2007,F,CARMEN,333
2006,F,CARMEN,297
2005,F,CARMEN,311
2004,F,CARMEN,266
2003,F,CARMEN,264
2002,F,CARMEN,241
2001,F,CARMEN,282
2000,F,CARMEN,259
2022,F,CARMEN MARIA,3
2021,F,CARMEN MARIA,4
2020,F,CARMEN MARIA,1
2019,F,CARMEN MARIA,3
2018,F,CARMEN MARIA,2
2017,F,CARMEN MARIA,2
2016,F,CARMEN MARIA,5
2015,F,CARMEN MARIA,6
2014,F,CARMEN MARIA,4
2013,F,CARMEN MARIA,10
2012,F,CARMEN MARIA,2
2011,F,CARMEN MARIA,3
2010,F,CARMEN MARIA,5
2009,F,CARMEN MARIA,3
2008,F,CARMEN MARIA,12
2007,F,CARMEN MARIA,5
2006,F,CARMEN MARIA,6
2005,F,CARMEN MARIA,2
2004,F,CARMEN MARIA,3
2003,F,CARMEN MARIA,9
2002,F,CARMEN MARIA,6
2001,F,CARMEN MARIA,13
2000,F,CARMEN MARIA,11
2022,F,CAROLINA,59
2021,F,CAROLINA,55
2020,F,CAROLINA,51
2019,F,CAROLINA,72
2018,F,CAROLINA,82
2017,F,CAROLINA,78
2016,F,CAROLINA,94
2015,F,CAROLINA,88
2014,F,CAROLINA,120
2013,F,CAROLINA,129
2012,F,CAROLINA,138
2011,F,CAROLINA,181
2010,F,CAROLINA,180
2009,F,CAROLINA,175
2008,F,CAROLINA,198
2007,F,CAROLINA,183
2006,F,CAROLINA,182
2005,F,CAROLINA,211
2004,F,CAROLINA,201
2003,F,CAROLINA,194
2002,F,CAROLINA,176
2001,F,CAROLINA,155
2000,F,CAROLINA,114
2022,F,CASILDA,33
2021,F,CASILDA,17
2020,F,CASILDA,32
2019,F,CASILDA,22
2018,F,CASILDA,16
2017,F,CASILDA,21
2016,F,CASILDA,33
2015,F,CASILDA,11
2014,F,CASILDA,16
2013,F,CASILDA,23
2012,F,CASILDA,12
2011,F,CASILDA,12
2010,F,CASILDA,16
2009,F,CASILDA,26
2008,F,CASILDA,9
2007,F,CASILDA,16
2006,F,CASILDA,13
2005,F,CASILDA,13
2004,F,CASILDA,11
2003,F,CASILDA,6
2002,F,CASILDA,6
2001,F,CASILDA,15
2000,F,CASILDA,7
2022,F,CATALEYA,24
2021,F,CATALEYA,16
2020,F,CATALEYA,14
2019,F,CATALEYA,4
2018,F,CATALEYA,11
2017,F,CATALEYA,4
2016,F,CATALEYA,5
2015,F,CATALEYA,5
2014,F,CATALEYA,5
2013,F,CATALEYA,0
2012,F,CATALEYA,1
2011,F,CATALEYA,0
2010,F,CATALEYA,0
2009,F,CATALEYA,0
2008,F,CATALEYA,0
2007,F,CATALEYA,0
2006,F,CATALEYA,0
2005,F,CATALEYA,0
2004,F,CATALEYA,0
2003,F,CATALEYA,0
2002,F,CATALEYA,0
2001,F,CATALEYA,0
2000,F,CATALEYA,0
2022,F,CATALINA,86
2021,F,CATALINA,64
2020,F,CATALINA,63
2019,F,CATALINA,54
2018,F,CATALINA,49
2017,F,CATALINA,52
2016,F,CATALINA,71
2015,F,CATALINA,51
2014,F,CATALINA,49
2013,F,CATALINA,54
2012,F,CATALINA,37
2011,F,CATALINA,44
2010,F,CATALINA,43
2009,F,CATALINA,41
2008,F,CATALINA,34
2007,F,CATALINA,20
2006,F,CATALINA,21
2005,F,CATALINA,26
2004,F,CATALINA,13
2003,F,CATALINA,18
2002,F,CATALINA,14
2001,F,CATALINA,14
2000,F,CATALINA,9
2022,F,CAYETANA,47
2021,F,CAYETANA,47
2020,F,CAYETANA,79
2019,F,CAYETANA,94
2018,F,CAYETANA,89
2017,F,CAYETANA,95
2016,F,CAYETANA,90
2015,F,CAYETANA,71
2014,F,CAYETANA,64
2013,F,CAYETANA,59
2012,F,CAYETANA,69
2011,F,CAYETANA,78
2010,F,CAYETANA,79
2009,F,CAYETANA,70
2008,F,CAYETANA,96
2007,F,CAYETANA,58
2006,F,CAYETANA,31
2005,F,CAYETANA,35
2004,F,CAYETANA,9
2003,F,CAYETANA,11
2002,F,CAYETANA,12
2001,F,CAYETANA,5
2000,F,CAYETANA,3
2022,F,CECILIA,21
2021,F,CECILIA,15
2020,F,CECILIA,21
2019,F,CECILIA,19
2018,F,CECILIA,25
2017,F,CECILIA,24
2016,F,CECILIA,22
2015,F,CECILIA,21
2014,F,CECILIA,27
2013,F,CECILIA,34
2012,F,CECILIA,42
2011,F,CECILIA,34
2010,F,CECILIA,47
2009,F,CECILIA,52
2008,F,CECILIA,46
2007,F,CECILIA,39
2006,F,CECILIA,30
2005,F,CECILIA,35
2004,F,CECILIA,33
2003,F,CECILIA,30
2002,F,CECILIA,44
2001,F,CECILIA,30
2000,F,CECILIA,33
2022,F,CELESTE,9
2021,F,CELESTE,12
2020,F,CELESTE,7
2019,F,CELESTE,7
2018,F,CELESTE,8
2017,F,CELESTE,6
2016,F,CELESTE,8
