IdVenta,Fecha,Producto,Categoria,Ciudad,Precio,Cantidad
441,2023-04-21,Ratón,Gaming,Zaragoza,194.19,4
442,2023-06-13,Impresora,Oficina,Valladolid,573.29,1
443,2024-09-21,Ratón,Accesorios,Bilbao,344.94,7
444,2024-07-05,Webcam,Accesorios,Bilbao,1292.76,5
445,2022-10-13,Disco SSD,Gaming,Bilbao,38.82,7
446,2024-08-08,Auriculares,Oficina,Zaragoza,1472.6,9
447,2023-12-19,Webcam,Gaming,Valencia,1990.01,3
448,2022-07-29,Auriculares,Oficina,Málaga,438.91,6
449,2023-10-31,Ratón,Oficina,Madrid,687.66,2
450,2023-08-01,Altavoz,Oficina,Málaga,664.97,3
451,2022-01-28,Impresora,Gaming,Málaga,1553.18,6
452,2022-03-10,Webcam,Informática,Madrid,711.3,6
453,2024-01-20,Ratón,Oficina,Barcelona,1946.98,2
454,2024-08-13,Disco SSD,Accesorios,Barcelona,25.15,4
455,2022-06-04,Monitor,Oficina,Valencia,415.4,3
456,2022-02-08,Altavoz,Informática,Zaragoza,1485.18,10
457,2024-04-03,Tablet,Oficina,Bilbao,1521.19,3
458,2023-01-16,Altavoz,Gaming,Valencia,1851.42,3
459,2024-01-07,Impresora,Informática,Valencia,1434.33,9
460,2023-08-16,Impresora,Gaming,Valencia,902.56,3
461,2024-06-08,Monitor,Oficina,Madrid,793.93,3
462,2024-09-14,Impresora,Informática,Bilbao,1079.83,2
463,2022-04-27,Ratón,Informática,Bilbao,795.32,7
464,2023-05-03,Monitor,Informática,Valladolid,1637.74,3
465,2022-08-19,Tablet,Gaming,Bilbao,1380.22,6
466,2023-03-02,Impresora,Informática,Zaragoza,1284.37,1
467,2022-01-29,Altavoz,Oficina,Barcelona,1061.04,8
468,2023-11-03,Tablet,Gaming,Sevilla,1026.79,8
469,2023-01-29,Altavoz,Oficina,Málaga,1226.84,1
470,2023-10-29,Webcam,Accesorios,Barcelona,1817.83,8
471,2022-07-12,Altavoz,Oficina,Barcelona,1724.32,1
472,2022-06-16,Tablet,Informática,Valladolid,62.4,5
473,2022-11-06,Monitor,Accesorios,Málaga,1693.57,5
474,2024-04-20,Monitor,Informática,Sevilla,1964.57,10
475,2022-09-27,Impresora,Informática,Bilbao,1146.65,2
476,2023-06-02,Disco SSD,Informática,Valladolid,955.74,1
477,2024-05-17,Ratón,Oficina,Málaga,377.6,2
478,2023-05-16,Auriculares,Oficina,Madrid,1197.92,6
479,2023-06-05,Disco SSD,Accesorios,Madrid,813.7,10
480,2024-02-11,Tablet,Accesorios,Sevilla,586.92,5
481,2022-05-03,Impresora,Accesorios,Valladolid,245.04,9
482,2022-08-01,Impresora,Gaming,Málaga,1563.06,1
483,2024-08-12,Auriculares,Gaming,Sevilla,910.67,8
484,2023-04-18,Auriculares,Informática,Zaragoza,1791.12,4
485,2022-06-04,Portátil,Oficina,Barcelona,307.71,3
486,2023-04-29,Tablet,Informática,Valladolid,1384.22,7
487,2024-05-30,Tablet,Gaming,Valladolid,381.26,10
488,2022-03-14,Disco SSD,Informática,Barcelona,1748.98,5
489,2023-08-18,Ratón,Informática,Madrid,54.05,3
490,2023-02-05,Tablet,Gaming,Sevilla,1802.37,8
491,2022-11-26,Impresora,Informática,Zaragoza,370.05,7
492,2022-11-12,Altavoz,Informática,Barcelona,1289.81,9
493,2023-11-01,Altavoz,Gaming,Valencia,423.83,3
494,2024-07-28,Impresora,Informática,Valladolid,1004.08,9
495,2022-06-02,Ratón,Gaming,Bilbao,506.96,7
496,2023-08-15,Teclado,Gaming,Valladolid,737.1,3
497,2023-08-12,Impresora,Informática,Málaga,710.45,5
498,2022-08-11,Altavoz,Gaming,Sevilla,1389.8,7
499,2022-06-17,Tablet,Oficina,Valladolid,1982.35,7
500,2022-12-16,Teclado,Accesorios,Valladolid,1551.76,5
501,2024-09-16,Tablet,Accesorios,Bilbao,875.01,3
502,2022-08-25,Portátil,Informática,Barcelona,1957.84,1
503,2023-06-10,Tablet,Gaming,Madrid,1905.9,2
504,2024-01-17,Monitor,Oficina,Valencia,1323.16,9
505,2024-01-01,Auriculares,Accesorios,Málaga,516.8,6
506,2024-04-14,Auriculares,Informática,Madrid,265.77,8
507,2022-08-28,Disco SSD,Informática,Bilbao,1588.26,10
508,2022-11-27,Altavoz,Oficina,Málaga,934.89,10
509,2024-09-21,Teclado,Accesorios,Málaga,394.67,3
510,2024-05-03,Altavoz,Informática,Barcelona,222.5,2
511,2022-01-14,Tablet,Informática,Valladolid,839.29,7
512,2024-08-07,Webcam,Gaming,Bilbao,1800.25,10
513,2024-03-04,Monitor,Informática,Valencia,1613.42,5
514,2023-12-02,Teclado,Accesorios,Valencia,360.45,2
515,2022-11-18,Portátil,Gaming,Valladolid,1923.66,10
516,2024-07-22,Webcam,Gaming,Valladolid,1401.1,6
517,2024-06-27,Teclado,Gaming,Sevilla,1292.32,7
518,2022-12-11,Monitor,Accesorios,Barcelona,988.67,2
519,2023-12-10,Disco SSD,Accesorios,Valencia,1092.82,8
520,2023-10-12,Tablet,Gaming,Zaragoza,1792.09,2
521,2023-04-29,Portátil,Accesorios,Zaragoza,1739.83,3
522,2022-07-22,Teclado,Accesorios,Madrid,1166.16,9
523,2024-04-13,Webcam,Informática,Bilbao,278.53,4
524,2022-04-30,Teclado,Accesorios,Bilbao,511.73,4
525,2024-08-03,Impresora,Oficina,Valencia,726.36,6
526,2023-12-02,Tablet,Informática,Málaga,35.57,6
527,2023-07-15,Webcam,Oficina,Zaragoza,1294.96,7
528,2022-06-03,Monitor,Accesorios,Valladolid,1798.92,2
529,2023-10-05,Webcam,Oficina,Bilbao,1238.23,5
530,2022-08-23,Webcam,Gaming,Sevilla,631.03,2
531,2022-06-28,Ratón,Oficina,Zaragoza,1134.02,4
532,2022-06-11,Ratón,Accesorios,Valladolid,418.02,6
533,2023-05-23,Portátil,Informática,Bilbao,509.09,8
534,2024-05-23,Altavoz,Gaming,Madrid,833.61,8
535,2023-06-22,Webcam,Oficina,Málaga,1846.47,8
536,2022-04-28,Auriculares,Accesorios,Zaragoza,603.79,9
537,2022-03-04,Altavoz,Oficina,Valencia,156.22,3
538,2022-09-10,Altavoz,Informática,Valencia,1683.2,2
539,2023-07-20,Impresora,Informática,Málaga,288.3,3
540,2024-01-04,Impresora,Oficina,Barcelona,1999.37,10
541,2024-03-02,Auriculares,Oficina,Zaragoza,1980.53,10
542,2022-05-16,Disco SSD,Oficina,Málaga,697.21,1
543,2023-11-11,Teclado,Accesorios,Barcelona,1860.01,2
544,2024-04-05,Impresora,Oficina,Valladolid,543.39,2
545,2024-06-24,Auriculares,Informática,Bilbao,709.15,9
546,2023-02-17,Portátil,Informática,Bilbao,144.55,10
547,2022-12-30,Auriculares,Informática,Zaragoza,289.09,7
548,2023-07-06,Teclado,Oficina,Sevilla,1606.12,3
549,2023-09-09,Teclado,Gaming,Valencia,883.12,8
550,2023-08-23,Webcam,Informática,Sevilla,1272.78,8
551,2023-11-14,Webcam,Accesorios,Barcelona,104.34,5
552,2023-07-30,Teclado,Informática,Valladolid,1407.08,2
553,2024-09-04,Ratón,Informática,Bilbao,1817.94,2
554,2022-05-05,Impresora,Oficina,Zaragoza,1575.94,4
555,2023-01-09,Tablet,Oficina,Bilbao,223.68,4
556,2023-10-16,Monitor,Gaming,Valladolid,544.53,5
557,2022-12-20,Auriculares,Gaming,Sevilla,1011.66,3
558,2023-06-25,Ratón,Accesorios,Valladolid,1978.06,5
559,2024-06-13,Tablet,Gaming,Bilbao,803.07,8
560,2022-07-04,Auriculares,Accesorios,Sevilla,1576.66,9
561,2024-05-07,Altavoz,Gaming,Sevilla,1505.2,10
562,2024-06-09,Auriculares,Oficina,Sevilla,1020.36,6
563,2024-04-27,Portátil,Informática,Valladolid,1216.09,6
564,2023-08-13,Ratón,Oficina,Sevilla,1560.27,8
565,2022-07-08,Monitor,Oficina,Valladolid,1039.5,8
566,2024-07-19,Webcam,Gaming,Valencia,1067.93,1
567,2022-08-03,Impresora,Gaming,Málaga,1362.33,1
568,2024-05-10,Auriculares,Oficina,Zaragoza,39.71,2
569,2023-10-24,Impresora,Oficina,Bilbao,1016.11,4
570,2024-09-05,Altavoz,Oficina,Sevilla,1319.53,8
571,2023-01-11,Disco SSD,Gaming,Valladolid,1398.29,10
572,2024-08-18,Altavoz,Informática,Zaragoza,46.32,9
573,2022-02-26,Impresora,Gaming,Bilbao,686.14,9
574,2023-12-24,Auriculares,Informática,Barcelona,263.98,5
575,2023-09-16,Altavoz,Informática,Barcelona,95.86,1
576,2022-04-24,Disco SSD,Accesorios,Madrid,1243.0,3
577,2022-02-05,Teclado,Oficina,Bilbao,425.66,7
578,2022-11-28,Monitor,Gaming,Sevilla,1019.53,9
579,2022-10-18,Impresora,Informática,Valencia,861.67,7
580,2022-06-03,Altavoz,Gaming,Barcelona,1233.92,4
581,2024-08-19,Impresora,Gaming,Bilbao,713.75,8
582,2022-03-13,Webcam,Accesorios,Barcelona,1945.97,5
583,2023-08-14,Ratón,Informática,Zaragoza,290.65,5
584,2023-05-06,Webcam,Oficina,Madrid,515.41,3
585,2022-11-28,Disco SSD,Informática,Madrid,1973.42,2
586,2023-10-09,Altavoz,Informática,Barcelona,46.64,3
587,2022-12-19,Disco SSD,Accesorios,Zaragoza,1436.38,4
588,2022-07-18,Portátil,Accesorios,Valencia,1380.35,8
589,2023-01-01,Tablet,Oficina,Valencia,1036.05,8
590,2023-12-06,Teclado,Oficina,Sevilla,1305.54,8
591,2024-01-25,Teclado,Oficina,Zaragoza,102.06,3
592,2023-06-19,Auriculares,Gaming,Valladolid,623.18,8
593,2022-04-13,Webcam,Accesorios,Bilbao,1106.95,3
594,2022-12-22,Webcam,Oficina,Barcelona,614.67,2
595,2024-07-10,Monitor,Informática,Valladolid,1861.92,10
596,2022-05-13,Portátil,Informática,Barcelona,1039.89,10
597,2023-01-22,Teclado,Informática,Valencia,981.68,5
598,2022-07-07,Teclado,Oficina,Barcelona,134.22,3
599,2022-12-07,Monitor,Oficina,Valladolid,1707.2,1
600,2022-07-17,Impresora,Oficina,Madrid,1294.77,5
601,2023-08-18,Impresora,Oficina,Valladolid,1253.61,2
602,2023-08-06,Portátil,Oficina,Barcelona,770.09,5
603,2022-08-07,Webcam,Oficina,Bilbao,811.07,5
604,2022-04-09,Altavoz,Oficina,Sevilla,205.78,6
605,2024-04-06,Altavoz,Accesorios,Barcelona,460.56,4
606,2023-03-21,Tablet,Oficina,Bilbao,1665.45,4
607,2024-08-21,Altavoz,Gaming,Sevilla,726.51,1
608,2022-09-24,Impresora,Gaming,Madrid,1594.8,4
609,2023-07-14,Webcam,Oficina,Madrid,1283.6,6
610,2024-09-09,Teclado,Oficina,Madrid,981.7,3
611,2022-07-15,Monitor,Accesorios,Sevilla,883.72,2
612,2022-08-16,Auriculares,Gaming,Madrid,268.73,8
613,2023-12-17,Tablet,Accesorios,Sevilla,506.65,10
614,2024-03-15,Impresora,Informática,Málaga,629.13,1
615,2024-01-28,Teclado,Oficina,Valencia,1804.13,2
616,2024-06-14,Disco SSD,Oficina,Bilbao,1733.14,2
617,2022-02-02,Tablet,Informática,Madrid,406.9,6
618,2024-05-06,Webcam,Informática,Barcelona,913.75,5
619,2024-06-05,Ratón,Gaming,Bilbao,676.26,1
620,2023-10-13,Webcam,Accesorios,Zaragoza,1756.13,5
621,2024-08-07,Teclado,Informática,Valencia,313.59,5
622,2024-07-20,Auriculares,Gaming,Barcelona,1431.11,4
623,2023-02-03,Tablet,Oficina,Barcelona,333.53,4
624,2024-05-31,Webcam,Accesorios,Zaragoza,907.26,8
625,2024-06-02,Altavoz,Accesorios,Bilbao,1624.89,4
626,2022-06-29,Disco SSD,Oficina,Zaragoza,1575.48,7
627,2023-11-10,Teclado,Oficina,Valencia,686.18,3
628,2023-04-04,Altavoz,Informática,Valladolid,1536.54,8
629,2022-08-09,Portátil,Informática,Zaragoza,842.11,2
630,2023-12-24,Altavoz,Informática,Bilbao,953.64,2
631,2024-09-17,Disco SSD,Gaming,Málaga,1499.53,10
632,2022-04-17,Portátil,Oficina,Madrid,813.83,4
633,2023-06-24,Portátil,Gaming,Zaragoza,1528.03,6
634,2023-07-05,Portátil,Oficina,Madrid,414.35,3
635,2023-07-24,Auriculares,Oficina,Barcelona,263.92,4
636,2022-04-26,Tablet,Gaming,Málaga,1903.01,4
637,2024-04-26,Monitor,Accesorios,Valencia,1896.17,7
638,2022-09-23,Auriculares,Oficina,Madrid,1634.16,8
639,2024-07-25,Ratón,Accesorios,Málaga,1549.09,7
640,2023-05-06,Auriculares,Oficina,Sevilla,414.32,2
641,2023-12-18,Auriculares,Informática,Bilbao,133.34,5
642,2022-09-02,Disco SSD,Gaming,Barcelona,1644.98,1
643,2022-07-29,Ratón,Oficina,Valencia,29.61,8
644,2023-01-16,Altavoz,Informática,Bilbao,1719.15,5
645,2022-10-24,Monitor,Gaming,Valladolid,1730.82,1
646,2023-05-08,Portátil,Gaming,Sevilla,318.75,1
647,2024-03-24,Webcam,Informática,Barcelona,1008.19,4
648,2022-07-20,Tablet,Gaming,Málaga,523.9,8
649,2022-11-01,Impresora,Accesorios,Madrid,721.32,7
650,2023-12-31,Portátil,Oficina,Barcelona,1199.29,8
651,2022-09-25,Disco SSD,Oficina,Valencia,199.87,7
652,2022-02-08,Auriculares,Informática,Barcelona,1530.14,9
653,2023-08-15,Monitor,Oficina,Barcelona,1811.88,5
654,2023-01-08,Disco SSD,Accesorios,Bilbao,1314.65,1
655,2023-09-15,Tablet,Accesorios,Madrid,312.2,7
656,2023-04-19,Auriculares,Accesorios,Madrid,448.63,4
657,2022-12-04,Webcam,Informática,Sevilla,802.03,7
658,2023-04-01,Impresora,Informática,Zaragoza,858.43,2
659,2022-08-21,Ratón,Oficina,Sevilla,1330.49,8
660,2023-11-30,Impresora,Gaming,Bilbao,1610.28,5
661,2022-03-21,Impresora,Accesorios,Sevilla,1359.01,4
662,2023-09-15,Ratón,Accesorios,Valladolid,1885.45,9
663,2023-02-18,Ratón,Oficina,Bilbao,167.78,5
664,2024-07-09,Teclado,Accesorios,Zaragoza,348.45,1
665,2022-09-13,Altavoz,Accesorios,Madrid,692.99,9
666,2023-08-04,Auriculares,Informática,Sevilla,515.59,7
667,2022-10-01,Altavoz,Oficina,Bilbao,189.28,5
668,2022-01-12,Altavoz,Informática,Valladolid,1064.01,10
669,2023-02-08,Ratón,Informática,Zaragoza,676.38,8
670,2024-05-18,Ratón,Oficina,Madrid,1830.08,4
671,2024-03-08,Impresora,Oficina,Valladolid,1373.63,1
672,2022-11-08,Impresora,Oficina,Bilbao,1747.58,5
673,2023-08-29,Portátil,Informática,Bilbao,206.94,8
674,2023-02-13,Impresora,Informática,Valladolid,1564.31,8
675,2022-10-12,Disco SSD,Gaming,Barcelona,1164.38,8
676,2023-07-21,Portátil,Oficina,Madrid,1136.77,5
677,2022-02-23,Portátil,Oficina,Bilbao,1612.28,1
678,2024-01-18,Teclado,Informática,Bilbao,1242.99,6
679,2023-03-06,Monitor,Informática,Madrid,1597.39,4
680,2022-07-30,Teclado,Informática,Valladolid,1450.94,7
681,2024-01-01,Auriculares,Gaming,Zaragoza,664.01,9
682,2024-06-07,Ratón,Gaming,Bilbao,415.57,4
683,2024-01-19,Auriculares,Oficina,Madrid,154.31,9
684,2023-07-23,Monitor,Oficina,Barcelona,1705.26,10
685,2023-01-20,Impresora,Oficina,Valencia,329.28,3
686,2022-05-26,Altavoz,Informática,Bilbao,1488.54,6
687,2022-12-10,Impresora,Gaming,Valencia,861.35,7
688,2022-03-03,Monitor,Accesorios,Madrid,1179.5,8
689,2022-03-28,Impresora,Accesorios,Madrid,1711.43,8
690,2022-07-05,Altavoz,Accesorios,Valencia,760.39,8
691,2022-05-05,Tablet,Oficina,Barcelona,135.66,8
692,2023-11-26,Webcam,Informática,Valladolid,1661.28,7
693,2023-01-04,Webcam,Oficina,Valencia,661.23,10
694,2023-03-03,Webcam,Accesorios,Málaga,648.02,7
695,2024-07-01,Impresora,Oficina,Málaga,1256.66,1
696,2024-08-27,Portátil,Gaming,Sevilla,971.21,1
697,2023-03-01,Monitor,Accesorios,Madrid,48.82,6
698,2022-03-06,Portátil,Accesorios,Zaragoza,1665.94,5
699,2022-04-28,Altavoz,Accesorios,Madrid,750.15,4
700,2024-09-15,Disco SSD,Accesorios,Madrid,1241.6,5
701,2023-08-04,Tablet,Oficina,Barcelona,52.95,4
702,2024-09-11,Impresora,Accesorios,Bilbao,610.05,6
703,2022-07-19,Portátil,Gaming,Barcelona,214.81,3
704,2022-05-20,Altavoz,Gaming,Valladolid,223.52,9
705,2022-09-27,Teclado,Oficina,Zaragoza,692.37,3
706,2023-05-05,Tablet,Accesorios,Zaragoza,1516.56,7
707,2023-02-01,Webcam,Accesorios,Valencia,1892.28,10
708,2022-04-30,Disco SSD,Gaming,Zaragoza,612.6,10
709,2024-04-19,Disco SSD,Gaming,Valladolid,135.55,3
710,2022-12-15,Auriculares,Gaming,Valencia,1719.88,4
711,2023-03-07,Webcam,Gaming,Barcelona,172.56,9
712,2023-12-19,Altavoz,Oficina,Bilbao,1138.93,5
713,2024-04-03,Ratón,Informática,Madrid,1923.39,2
714,2024-01-02,Auriculares,Oficina,Barcelona,1851.86,9
715,2023-06-19,Auriculares,Accesorios,Bilbao,1101.29,6
716,2022-11-14,Webcam,Informática,Zaragoza,457.99,5
717,2022-02-28,Impresora,Informática,Bilbao,1553.95,7
718,2024-06-24,Ratón,Oficina,Málaga,1076.37,5
719,2023-04-08,Auriculares,Oficina,Barcelona,576.53,3
720,2022-04-04,Auriculares,Gaming,Madrid,963.89,8
721,2022-02-04,Teclado,Gaming,Sevilla,1135.8,1
722,2023-12-10,Impresora,Informática,Málaga,39.34,3
723,2022-04-24,Monitor,Informática,Valladolid,644.92,5
724,2022-01-19,Disco SSD,Informática,Valladolid,1335.07,8
725,2022-08-31,Tablet,Informática,Valladolid,306.73,8
726,2023-08-03,Tablet,Oficina,Madrid,347.83,7
727,2024-09-26,Tablet,Accesorios,Zaragoza,281.65,7
728,2024-03-19,Impresora,Oficina,Bilbao,112.11,10
729,2023-02-14,Ratón,Gaming,Valladolid,896.37,9
730,2023-05-26,Teclado,Informática,Sevilla,983.27,4
731,2023-05-28,Monitor,Oficina,Bilbao,1663.31,4
732,2022-04-27,Webcam,Informática,Valladolid,361.81,10
733,2023-04-11,Disco SSD,Oficina,Sevilla,590.86,3
734,2022-08-13,Portátil,Oficina,Zaragoza,171.92,1
735,2022-01-04,Altavoz,Informática,Valencia,1387.81,7
736,2023-08-06,Tablet,Gaming,Madrid,463.73,2
737,2024-05-10,Teclado,Informática,Sevilla,824.89,5
738,2023-01-28,Auriculares,Accesorios,Valladolid,89.04,7
739,2024-09-01,Impresora,Oficina,Barcelona,1661.88,2
740,2022-01-04,Altavoz,Gaming,Málaga,1060.63,3
741,2023-03-02,Disco SSD,Accesorios,Zaragoza,707.16,1
742,2023-05-09,Impresora,Accesorios,Valladolid,1518.64,2
743,2022-11-22,Impresora,Oficina,Sevilla,143.81,4
744,2022-07-06,Auriculares,Oficina,Valencia,673.89,3
745,2022-05-10,Ratón,Informática,Madrid,1420.41,6
746,2023-11-07,Impresora,Oficina,Barcelona,283.8,5
747,2024-04-05,Auriculares,Gaming,Madrid,433.63,9
748,2023-07-20,Teclado,Oficina,Bilbao,171.36,10
749,2023-06-30,Teclado,Informática,Bilbao,460.77,10
750,2022-11-23,Webcam,Informática,Valencia,444.57,2
751,2022-11-24,Teclado,Gaming,Málaga,368.84,4
752,2022-08-02,Ratón,Oficina,Sevilla,535.63,9
753,2024-03-16,Auriculares,Informática,Barcelona,182.08,3
754,2022-07-24,Auriculares,Oficina,Valladolid,89.97,8
755,2022-09-05,Ratón,Gaming,Valladolid,28.02,8
756,2023-10-19,Altavoz,Informática,Valencia,959.47,4
757,2022-12-30,Auriculares,Oficina,Madrid,995.24,7
758,2023-11-18,Portátil,Oficina,Málaga,451.63,1
759,2024-03-26,Tablet,Accesorios,Valladolid,1162.52,4
760,2022-11-05,Tablet,Informática,Málaga,1722.55,6
761,2022-02-20,Webcam,Oficina,Bilbao,1908.61,4
762,2022-08-26,Disco SSD,Oficina,Bilbao,404.71,7
763,2023-07-13,Monitor,Oficina,Málaga,1004.6,1
764,2024-08-29,Webcam,Informática,Málaga,1939.76,9
765,2022-03-02,Webcam,Informática,Madrid,1225.31,6
766,2022-12-25,Ratón,Gaming,Zaragoza,966.01,2
767,2023-07-27,Webcam,Gaming,Zaragoza,1245.46,5
768,2023-11-09,Disco SSD,Accesorios,Madrid,1120.18,6
769,2023-04-04,Portátil,Gaming,Zaragoza,157.25,7
770,2024-01-16,Teclado,Informática,Madrid,1331.63,9
771,2023-12-23,Teclado,Oficina,Málaga,1809.41,2
772,2023-05-22,Altavoz,Gaming,Zaragoza,80.49,9
773,2023-01-18,Auriculares,Accesorios,Bilbao,756.44,5
774,2024-03-23,Teclado,Informática,Sevilla,773.8,6
775,2023-07-25,Auriculares,Oficina,Valladolid,1226.41,2
776,2023-12-29,Portátil,Accesorios,Barcelona,1309.9,1
777,2022-05-26,Impresora,Informática,Barcelona,247.65,3
778,2022-05-05,Altavoz,Accesorios,Valencia,1953.03,2
779,2022-10-06,Tablet,Gaming,Málaga,194.84,9
780,2024-03-27,Impresora,Informática,Barcelona,1028.51,2
781,2024-04-25,Disco SSD,Informática,Barcelona,1673.08,7
782,2024-06-14,Portátil,Oficina,Barcelona,810.15,6
783,2022-07-20,Ratón,Gaming,Valladolid,1815.01,3
784,2023-03-20,Tablet,Gaming,Zaragoza,1477.28,3
785,2023-05-11,Impresora,Oficina,Valencia,567.76,1
786,2023-06-30,Portátil,Informática,Málaga,1793.17,6
787,2023-04-15,Ratón,Gaming,Madrid,333.85,8
788,2024-03-31,Disco SSD,Informática,Valladolid,1082.0,8
789,2024-05-02,Portátil,Gaming,Zaragoza,926.69,5
790,2023-08-27,Disco SSD,Accesorios,Málaga,541.1,1
791,2024-05-10,Auriculares,Informática,Barcelona,570.77,2
792,2022-06-04,Auriculares,Oficina,Bilbao,1382.92,7
793,2023-12-05,Portátil,Oficina,Zaragoza,664.5,5
794,2022-08-23,Monitor,Gaming,Valladolid,445.5,3
795,2023-07-01,Monitor,Informática,Zaragoza,1603.86,7
796,2023-09-07,Tablet,Oficina,Málaga,587.03,5
797,2024-01-31,Impresora,Oficina,Valencia,1062.49,9
798,2023-09-27,Disco SSD,Informática,Valencia,11.43,7
799,2023-07-09,Disco SSD,Oficina,Zaragoza,661.09,7
800,2023-11-10,Impresora,Oficina,Valencia,164.9,9
801,2023-02-22,Webcam,Accesorios,Barcelona,1207.02,7
802,2023-08-25,Disco SSD,Accesorios,Málaga,76.23,1
803,2022-05-14,Auriculares,Oficina,Sevilla,1774.97,9
804,2022-04-01,Monitor,Accesorios,Málaga,1506.96,4
805,2022-06-23,Auriculares,Oficina,Valladolid,463.33,10
806,2023-04-14,Portátil,Gaming,Bilbao,1770.32,5
807,2022-05-14,Disco SSD,Accesorios,Sevilla,1041.72,7
808,2022-02-05,Auriculares,Informática,Zaragoza,408.15,10
809,2022-06-28,Impresora,Accesorios,Valencia,1085.79,10
810,2023-10-28,Disco SSD,Informática,Bilbao,698.41,1
811,2024-07-07,Portátil,Gaming,Málaga,160.16,4
812,2023-03-14,Teclado,Informática,Zaragoza,1651.32,6
813,2023-11-10,Ratón,Informática,Sevilla,1004.69,9
814,2022-11-11,Disco SSD,Informática,Madrid,919.4,9
815,2024-04-28,Monitor,Oficina,Málaga,725.45,8
816,2024-05-16,Teclado,Gaming,Bilbao,1644.33,4
817,2022-07-06,Webcam,Oficina,Málaga,1961.1,10
818,2022-08-30,Monitor,Informática,Zaragoza,918.84,4
819,2023-06-02,Altavoz,Informática,Barcelona,321.92,5
820,2022-12-02,Monitor,Informática,Madrid,1471.96,2
821,2022-07-26,Portátil,Oficina,Málaga,1517.47,9
822,2022-03-28,Auriculares,Informática,Málaga,1628.01,2
823,2022-12-21,Altavoz,Informática,Valladolid,1289.14,7
824,2023-03-24,Impresora,Oficina,Zaragoza,1425.75,1
825,2024-05-07,Altavoz,Gaming,Madrid,507.22,5
826,2023-07-19,Auriculares,Accesorios,Zaragoza,504.76,5
827,2023-02-08,Disco SSD,Informática,Valladolid,861.05,10
828,2023-02-19,Teclado,Informática,Valencia,1731.39,10
829,2022-01-07,Webcam,Informática,Zaragoza,1342.38,2
830,2023-09-26,Monitor,Accesorios,Valladolid,1207.93,10
831,2024-08-07,Monitor,Informática,Barcelona,1903.38,8
832,2022-01-28,Monitor,Accesorios,Sevilla,1965.94,3
833,2023-09-13,Tablet,Oficina,Valencia,722.94,8
834,2022-05-31,Monitor,Gaming,Bilbao,333.06,3
835,2024-03-18,Webcam,Oficina,Bilbao,47.54,10
836,2023-08-25,Impresora,Oficina,Zaragoza,1550.75,2
837,2023-04-22,Disco SSD,Informática,Bilbao,896.08,8
838,2023-05-06,Ratón,Gaming,Barcelona,237.11,1
839,2022-01-03,Monitor,Informática,Madrid,1368.6,6
840,2022-03-09,Webcam,Accesorios,Valencia,494.83,6
841,2023-08-05,Webcam,Accesorios,Sevilla,853.08,5
842,2023-03-14,Disco SSD,Informática,Málaga,1400.7,3
843,2023-08-20,Ratón,Gaming,Bilbao,970.3,6
844,2022-08-14,Monitor,Oficina,Bilbao,1926.89,6
845,2022-11-10,Auriculares,Gaming,Barcelona,638.6,9
846,2023-08-19,Webcam,Informática,Madrid,386.59,6
847,2024-01-30,Monitor,Accesorios,Barcelona,411.13,2
848,2022-09-13,Teclado,Accesorios,Madrid,519.73,2
849,2023-04-08,Portátil,Oficina,Sevilla,469.27,7
850,2024-01-28,Monitor,Gaming,Bilbao,695.85,8
851,2022-02-08,Ratón,Gaming,Valencia,1682.47,4
852,2023-04-06,Auriculares,Oficina,Madrid,622.6,8
853,2022-06-11,Altavoz,Oficina,Madrid,883.03,10
854,2022-03-20,Ratón,Gaming,Valencia,1302.14,1
855,2023-04-04,Webcam,Informática,Sevilla,1835.04,2
856,2024-02-01,Auriculares,Accesorios,Valencia,1584.58,8
857,2022-10-23,Portátil,Oficina,Sevilla,152.13,4
858,2024-06-08,Portátil,Gaming,Málaga,151.53,7
859,2022-10-26,Portátil,Oficina,Barcelona,1897.88,10
860,2022-05-08,Disco SSD,Informática,Sevilla,1268.63,4
861,2022-01-27,Impresora,Gaming,Valencia,996.69,5
862,2024-04-08,Webcam,Gaming,Málaga,1861.66,5
863,2023-01-24,Webcam,Accesorios,Barcelona,1057.67,7
864,2023-09-08,Disco SSD,Oficina,Bilbao,484.19,5
865,2022-11-13,Ratón,Gaming,Málaga,326.32,1
866,2023-07-08,Auriculares,Informática,Sevilla,1839.73,9
867,2022-08-24,Monitor,Oficina,Zaragoza,1688.67,3
868,2023-07-22,Teclado,Accesorios,Valladolid,1122.53,6
869,2024-08-07,Portátil,Informática,Valladolid,114.71,5
870,2022-12-17,Altavoz,Accesorios,Barcelona,1996.21,8
871,2022-11-11,Impresora,Accesorios,Bilbao,1527.02,6
